file,date,latitude,longitude,ocean,profiler_code,institution_code,date_update,wmo,cyc,institution,dac,profiler,Month,Region
argo_000769.nc,2022-02-08,13.381724803680832,71.55810228560283,P,160128,CSIRO,2022-02-08,613066,54,"JAMSTEC, Japan",IFREMER,Teledyne Webb Research float,February,Indian Ocean
argo_000770.nc,2022-02-09,-32.80893709791153,76.75574147247893,I,319128,JAMSTEC,2022-02-09,962418,58,"CSIRO, Australia",IFREMER,Teledyne Webb Research float,February,Pacific Ocean
argo_000771.nc,2022-02-10,15.01939896274368,102.80132350696455,P,908301,JAMSTEC,2022-02-10,972391,70,"AOML, USA",IFREMER,APEX float,February,Indian Ocean
argo_000772.nc,2022-02-11,-31.71323694842114,111.36677511521876,A,333540,IFREMER,2022-02-11,364179,83,"AOML, USA",JAMSTEC,Teledyne Webb Research float,February,Atlantic Ocean
argo_000773.nc,2022-02-12,-14.176326113576128,116.42677492031426,A,105039,CSIRO,2022-02-12,209767,18,"CSIRO, Australia",JAMSTEC,Teledyne Webb Research float,February,Pacific Ocean
argo_000774.nc,2022-02-13,11.824198775670986,102.9522709004236,P,252353,IFREMER,2022-02-13,533961,6,"JAMSTEC, Japan",CSIRO,ARVOR float,February,Pacific Ocean
argo_000775.nc,2022-02-14,-30.255367222329703,65.23255165984102,P,212935,IFREMER,2022-02-14,641529,45,"JAMSTEC, Japan",IFREMER,ARVOR float,February,Indian Ocean
argo_000776.nc,2022-02-15,-25.098659309878304,95.05077648692337,P,634730,AOML,2022-02-15,677263,97,"JAMSTEC, Japan",CSIRO,SOLO float,February,Indian Ocean
argo_000777.nc,2022-02-16,6.946416945549309,75.00824992443135,P,960220,IFREMER,2022-02-16,254226,23,"AOML, USA",IFREMER,Teledyne Webb Research float,February,Pacific Ocean
argo_000778.nc,2022-02-17,6.802374875494834,60.37364976368409,I,389730,AOML,2022-02-17,591818,23,"AOML, USA",JAMSTEC,SOLO float,February,Indian Ocean
argo_000779.nc,2022-02-18,1.6745961375443272,107.26972635407381,P,153053,AOML,2022-02-18,156396,26,"JAMSTEC, Japan",CSIRO,SOLO float,February,Pacific Ocean
argo_000780.nc,2022-02-19,5.106648890361498,43.074107916986,I,281561,JAMSTEC,2022-02-19,592443,77,"IFREMER, France",CSIRO,Teledyne Webb Research float,February,Indian Ocean
argo_000781.nc,2022-02-20,-4.72291118240625,112.14095937083388,A,838464,AOML,2022-02-20,218920,7,"JAMSTEC, Japan",AOML,APEX float,February,Atlantic Ocean
argo_000782.nc,2022-02-21,-23.63306117104807,76.91819716997873,P,186346,AOML,2022-02-21,506547,79,"CSIRO, Australia",IFREMER,Teledyne Webb Research float,February,Indian Ocean
argo_000783.nc,2022-02-22,-17.529760422245236,90.97611814466244,I,429231,JAMSTEC,2022-02-22,294999,44,"AOML, USA",JAMSTEC,ARVOR float,February,Atlantic Ocean
argo_000784.nc,2022-02-23,-28.19614840790733,92.74831377646262,P,505841,IFREMER,2022-02-23,710514,27,"CSIRO, Australia",AOML,Teledyne Webb Research float,February,Indian Ocean
argo_000785.nc,2022-02-24,19.049286486685844,111.60941925652291,A,658685,CSIRO,2022-02-24,709007,26,"CSIRO, Australia",AOML,APEX float,February,Indian Ocean
argo_000786.nc,2022-02-25,-2.0795333402021683,90.93357457337659,A,420815,CSIRO,2022-02-25,163014,97,"AOML, USA",IFREMER,SOLO float,February,Pacific Ocean
argo_000787.nc,2022-02-26,-13.944657910363407,89.11468678080494,A,216214,CSIRO,2022-02-26,663634,79,"IFREMER, France",AOML,SOLO float,February,Indian Ocean
argo_000788.nc,2022-02-27,-9.969622763131376,45.332163244855195,P,585001,IFREMER,2022-02-27,694699,36,"JAMSTEC, Japan",IFREMER,ARVOR float,February,Indian Ocean
argo_000789.nc,2022-02-28,21.573417074767995,81.47264175561632,P,953329,AOML,2022-02-28,285550,55,"CSIRO, Australia",AOML,ARVOR float,February,Atlantic Ocean
argo_000790.nc,2022-03-01,-30.032158797454787,52.01352006536333,I,781509,CSIRO,2022-03-01,767614,64,"AOML, USA",IFREMER,ARVOR float,March,Indian Ocean
argo_000791.nc,2022-03-02,-1.8950609189081788,98.99470149771885,A,498499,IFREMER,2022-03-02,286806,91,"CSIRO, Australia",JAMSTEC,SOLO float,March,Pacific Ocean
argo_000792.nc,2022-03-03,-7.11723587250971,80.97775366501395,P,500826,AOML,2022-03-03,521837,57,"JAMSTEC, Japan",IFREMER,ARVOR float,March,Atlantic Ocean
argo_000793.nc,2022-03-04,-0.25547469674788914,94.41822233666826,A,536542,JAMSTEC,2022-03-04,438585,69,"IFREMER, France",IFREMER,Teledyne Webb Research float,March,Pacific Ocean
argo_000794.nc,2022-03-05,-38.82283805164537,43.33383204819074,A,377068,CSIRO,2022-03-05,146121,61,"IFREMER, France",CSIRO,SOLO float,March,Pacific Ocean
argo_000795.nc,2022-03-06,16.68805408136985,46.783361283664256,I,737431,AOML,2022-03-06,836778,2,"IFREMER, France",JAMSTEC,APEX float,March,Pacific Ocean
argo_000796.nc,2022-03-07,20.587688361434807,97.30587104501458,I,472397,CSIRO,2022-03-07,422341,55,"AOML, USA",JAMSTEC,SOLO float,March,Pacific Ocean
argo_000797.nc,2022-03-08,-3.266343066701417,45.76674687989387,I,462441,CSIRO,2022-03-08,184577,97,"AOML, USA",JAMSTEC,Teledyne Webb Research float,March,Atlantic Ocean
argo_000798.nc,2022-03-09,5.282303551997998,45.70053822122069,I,887301,CSIRO,2022-03-09,456778,80,"IFREMER, France",AOML,Teledyne Webb Research float,March,Indian Ocean
argo_000799.nc,2022-03-10,19.96245977652422,40.968678018790996,A,983520,AOML,2022-03-10,349106,87,"JAMSTEC, Japan",CSIRO,ARVOR float,March,Pacific Ocean
argo_000800.nc,2022-03-11,5.97051123037091,116.5201118639584,I,887446,IFREMER,2022-03-11,535647,38,"JAMSTEC, Japan",JAMSTEC,SOLO float,March,Atlantic Ocean
argo_000801.nc,2022-03-12,-30.08496221057301,99.00066875672056,I,634391,AOML,2022-03-12,592461,80,"AOML, USA",AOML,SOLO float,March,Pacific Ocean
argo_000802.nc,2022-03-13,-2.5412565891571433,68.26011268016514,I,575738,CSIRO,2022-03-13,986643,78,"IFREMER, France",AOML,SOLO float,March,Indian Ocean
argo_000803.nc,2022-03-14,-0.5635219851143702,63.72284650301242,I,996749,AOML,2022-03-14,760197,29,"JAMSTEC, Japan",AOML,APEX float,March,Atlantic Ocean
argo_000804.nc,2022-03-15,-12.431506365344909,67.97625837966797,A,526674,JAMSTEC,2022-03-15,605200,26,"JAMSTEC, Japan",CSIRO,ARVOR float,March,Atlantic Ocean
argo_000805.nc,2022-03-16,7.868875315606985,101.97228249449455,I,182409,IFREMER,2022-03-16,583241,35,"JAMSTEC, Japan",AOML,Teledyne Webb Research float,March,Indian Ocean
argo_000806.nc,2022-03-17,20.733855959985966,92.90964888563315,A,123248,AOML,2022-03-17,576379,79,"AOML, USA",CSIRO,Teledyne Webb Research float,March,Atlantic Ocean
argo_000807.nc,2022-03-18,20.161953338940464,54.815645429397435,P,582376,JAMSTEC,2022-03-18,572295,67,"IFREMER, France",IFREMER,ARVOR float,March,Indian Ocean
argo_000808.nc,2022-03-19,-10.695440858731413,53.92874682672675,A,798876,IFREMER,2022-03-19,505831,87,"CSIRO, Australia",AOML,Teledyne Webb Research float,March,Atlantic Ocean
argo_000809.nc,2022-03-20,-32.63952702035091,47.871651977071785,A,779530,JAMSTEC,2022-03-20,625754,29,"IFREMER, France",JAMSTEC,Teledyne Webb Research float,March,Atlantic Ocean
argo_000810.nc,2022-03-21,24.01467793255175,92.82421757610706,I,108024,IFREMER,2022-03-21,917203,34,"IFREMER, France",AOML,ARVOR float,March,Indian Ocean
argo_000811.nc,2022-03-22,14.52837561898572,101.14981297773888,P,575430,AOML,2022-03-22,446030,97,"AOML, USA",IFREMER,Teledyne Webb Research float,March,Indian Ocean
argo_000812.nc,2022-03-23,-31.896925721787653,61.20371426600032,P,334864,JAMSTEC,2022-03-23,428055,41,"JAMSTEC, Japan",IFREMER,SOLO float,March,Atlantic Ocean
argo_000813.nc,2022-03-24,19.854722370129203,41.67559688247302,P,972379,CSIRO,2022-03-24,853926,41,"JAMSTEC, Japan",AOML,APEX float,March,Atlantic Ocean
argo_000814.nc,2022-03-25,16.54326353403834,46.573733398114186,P,274875,JAMSTEC,2022-03-25,513962,23,"AOML, USA",IFREMER,ARVOR float,March,Indian Ocean
argo_000815.nc,2022-03-26,-6.275526286805309,117.42880278760244,A,453973,IFREMER,2022-03-26,188422,71,"AOML, USA",CSIRO,APEX float,March,Indian Ocean
argo_000816.nc,2022-03-27,-1.5670966765796024,63.63558219819362,P,979140,AOML,2022-03-27,603100,3,"AOML, USA",CSIRO,Teledyne Webb Research float,March,Atlantic Ocean
argo_000817.nc,2022-03-28,-14.064824248441532,101.53785182705069,A,973096,IFREMER,2022-03-28,435513,58,"AOML, USA",AOML,Teledyne Webb Research float,March,Atlantic Ocean
argo_000818.nc,2022-03-29,-36.440493476567966,89.9730855083411,A,511473,JAMSTEC,2022-03-29,888325,32,"AOML, USA",CSIRO,SOLO float,March,Atlantic Ocean
argo_000819.nc,2022-03-30,-18.21217929301644,70.55517117223167,A,243927,JAMSTEC,2022-03-30,392717,31,"CSIRO, Australia",CSIRO,ARVOR float,March,Indian Ocean
argo_000820.nc,2022-03-31,12.185474158870747,56.45498097564441,P,185178,CSIRO,2022-03-31,721195,82,"IFREMER, France",JAMSTEC,Teledyne Webb Research float,March,Atlantic Ocean
argo_000821.nc,2022-04-01,-39.69891850470081,49.710913452752514,I,987553,AOML,2022-04-01,832722,43,"IFREMER, France",AOML,ARVOR float,April,Pacific Ocean
argo_000822.nc,2022-04-02,-18.322553840075628,89.20103744310933,I,616540,AOML,2022-04-02,986388,7,"IFREMER, France",IFREMER,ARVOR float,April,Indian Ocean
argo_000823.nc,2022-04-03,-14.119034916588685,101.97070245102304,P,906457,JAMSTEC,2022-04-03,842820,1,"JAMSTEC, Japan",AOML,ARVOR float,April,Atlantic Ocean
argo_000824.nc,2022-04-04,-5.069285809035016,91.51234028329046,I,497674,AOML,2022-04-04,882381,61,"CSIRO, Australia",CSIRO,ARVOR float,April,Indian Ocean
argo_000825.nc,2022-04-05,19.79061506682943,82.42417065993266,I,163610,CSIRO,2022-04-05,526583,14,"IFREMER, France",JAMSTEC,ARVOR float,April,Pacific Ocean
argo_000826.nc,2022-04-06,-17.48751036621252,43.3560978745309,A,695131,IFREMER,2022-04-06,252271,52,"JAMSTEC, Japan",AOML,APEX float,April,Indian Ocean
argo_000827.nc,2022-04-07,-17.4480418767452,117.47910220755071,A,731525,AOML,2022-04-07,453548,96,"CSIRO, Australia",AOML,SOLO float,April,Atlantic Ocean
argo_000828.nc,2022-04-08,7.937581127133647,103.89713533236596,P,577177,JAMSTEC,2022-04-08,829688,6,"CSIRO, Australia",CSIRO,ARVOR float,April,Pacific Ocean
argo_000829.nc,2022-04-09,-10.605833842162536,63.42576293607718,P,805191,IFREMER,2022-04-09,944156,10,"JAMSTEC, Japan",CSIRO,APEX float,April,Pacific Ocean
argo_000830.nc,2022-04-10,-25.400686508901174,118.39762634870806,I,798787,IFREMER,2022-04-10,972565,71,"CSIRO, Australia",AOML,Teledyne Webb Research float,April,Atlantic Ocean
argo_000831.nc,2022-04-11,-10.59143145137493,88.15052717090578,A,587025,CSIRO,2022-04-11,267477,90,"JAMSTEC, Japan",CSIRO,ARVOR float,April,Atlantic Ocean
argo_000832.nc,2022-04-12,-30.84429367531301,86.59381265657971,P,754587,JAMSTEC,2022-04-12,329304,98,"IFREMER, France",CSIRO,Teledyne Webb Research float,April,Atlantic Ocean
argo_000833.nc,2022-04-13,-28.534845877095485,99.84585435436257,P,531722,AOML,2022-04-13,640277,30,"JAMSTEC, Japan",CSIRO,ARVOR float,April,Indian Ocean
argo_000834.nc,2022-04-14,-7.606094771933819,104.941583047211,P,105668,JAMSTEC,2022-04-14,915363,21,"CSIRO, Australia",CSIRO,APEX float,April,Indian Ocean
argo_000835.nc,2022-04-15,-12.769845782204385,92.51828858652021,P,322542,IFREMER,2022-04-15,895722,60,"IFREMER, France",CSIRO,APEX float,April,Indian Ocean
argo_000836.nc,2022-04-16,19.4649835694265,50.247659709296,P,278267,JAMSTEC,2022-04-16,745424,81,"IFREMER, France",JAMSTEC,APEX float,April,Atlantic Ocean
argo_000837.nc,2022-04-17,-16.444396557418848,67.06140047955986,P,959665,AOML,2022-04-17,442022,97,"AOML, USA",CSIRO,SOLO float,April,Atlantic Ocean
argo_000838.nc,2022-04-18,-2.2617572319271773,114.24669122608398,I,255489,AOML,2022-04-18,452621,74,"AOML, USA",IFREMER,Teledyne Webb Research float,April,Indian Ocean
argo_000839.nc,2022-04-19,1.097178714769477,57.969248947508156,A,444126,CSIRO,2022-04-19,572697,63,"CSIRO, Australia",AOML,SOLO float,April,Pacific Ocean
argo_000840.nc,2022-04-20,-39.14886032175831,69.77336190700106,A,730421,AOML,2022-04-20,831658,42,"JAMSTEC, Japan",JAMSTEC,ARVOR float,April,Indian Ocean
argo_000841.nc,2022-04-21,3.1299291810861902,74.56615063553568,P,897183,AOML,2022-04-21,750587,51,"JAMSTEC, Japan",JAMSTEC,Teledyne Webb Research float,April,Pacific Ocean
argo_000842.nc,2022-04-22,-28.42766215346616,75.15239917555618,A,408362,JAMSTEC,2022-04-22,785493,64,"CSIRO, Australia",CSIRO,APEX float,April,Atlantic Ocean
argo_000843.nc,2022-04-23,22.469570635514586,89.03516659956205,A,893784,JAMSTEC,2022-04-23,867976,76,"IFREMER, France",AOML,Teledyne Webb Research float,April,Atlantic Ocean
argo_000844.nc,2022-04-24,-30.336922696047658,115.4460670195766,A,834412,IFREMER,2022-04-24,729974,56,"CSIRO, Australia",IFREMER,APEX float,April,Indian Ocean
argo_000845.nc,2022-04-25,-13.049431957743458,59.2554169466004,P,188835,CSIRO,2022-04-25,469430,80,"CSIRO, Australia",CSIRO,SOLO float,April,Indian Ocean
argo_000846.nc,2022-04-26,-34.45227157488815,49.72011010407344,P,721781,JAMSTEC,2022-04-26,578705,41,"IFREMER, France",AOML,SOLO float,April,Atlantic Ocean
argo_000847.nc,2022-04-27,24.796826369986576,55.79763918879499,A,915359,AOML,2022-04-27,402619,32,"JAMSTEC, Japan",CSIRO,APEX float,April,Indian Ocean
argo_000848.nc,2022-04-28,-7.3573243284692325,110.95399201674157,A,796454,IFREMER,2022-04-28,706954,15,"CSIRO, Australia",CSIRO,APEX float,April,Atlantic Ocean
argo_000849.nc,2022-04-29,-1.299973874197157,91.66486501241648,P,201948,JAMSTEC,2022-04-29,458766,62,"JAMSTEC, Japan",CSIRO,ARVOR float,April,Atlantic Ocean
argo_000850.nc,2022-04-30,-35.640028969752215,62.87254313913281,I,285194,CSIRO,2022-04-30,813016,27,"CSIRO, Australia",CSIRO,SOLO float,April,Pacific Ocean
argo_000851.nc,2022-05-01,8.74743057594656,105.27575511748938,A,653781,CSIRO,2022-05-01,759993,28,"IFREMER, France",CSIRO,SOLO float,May,Indian Ocean
argo_000852.nc,2022-05-02,-26.356136448786927,108.90959970907488,I,566755,IFREMER,2022-05-02,510520,81,"IFREMER, France",CSIRO,ARVOR float,May,Atlantic Ocean
argo_000853.nc,2022-05-03,18.373528813646395,107.72114709522225,A,393851,IFREMER,2022-05-03,207573,64,"AOML, USA",CSIRO,SOLO float,May,Indian Ocean
argo_000854.nc,2022-05-04,-26.66592336866953,113.51412269116436,I,824174,IFREMER,2022-05-04,853180,59,"IFREMER, France",IFREMER,APEX float,May,Pacific Ocean
argo_000855.nc,2022-05-05,-27.60529815686167,60.17928161386892,I,238368,IFREMER,2022-05-05,932978,58,"AOML, USA",JAMSTEC,Teledyne Webb Research float,May,Pacific Ocean
argo_000856.nc,2022-05-06,-37.624271589873835,100.40335429970227,I,256470,IFREMER,2022-05-06,369152,2,"CSIRO, Australia",IFREMER,Teledyne Webb Research float,May,Indian Ocean
argo_000857.nc,2022-05-07,-9.315648567850047,76.8431597819312,P,397986,AOML,2022-05-07,410435,36,"JAMSTEC, Japan",CSIRO,SOLO float,May,Indian Ocean
argo_000858.nc,2022-05-08,-3.2853263379299307,107.35988423120492,I,113261,AOML,2022-05-08,258477,71,"IFREMER, France",CSIRO,ARVOR float,May,Atlantic Ocean
argo_000859.nc,2022-05-09,-35.7289384371571,98.27925417292906,I,176709,JAMSTEC,2022-05-09,348141,13,"IFREMER, France",IFREMER,APEX float,May,Pacific Ocean
argo_000860.nc,2022-05-10,10.409295085175685,102.11579571997797,I,720273,CSIRO,2022-05-10,398530,15,"IFREMER, France",IFREMER,Teledyne Webb Research float,May,Pacific Ocean
argo_000861.nc,2022-05-11,-10.536225741378207,92.49294701448572,A,468760,AOML,2022-05-11,715197,89,"CSIRO, Australia",JAMSTEC,APEX float,May,Pacific Ocean
argo_000862.nc,2022-05-12,-5.914632493707295,54.19430155757655,I,953605,AOML,2022-05-12,251899,87,"AOML, USA",IFREMER,SOLO float,May,Indian Ocean
argo_000863.nc,2022-05-13,-11.350421449015169,83.60215351175506,A,393925,AOML,2022-05-13,919472,60,"CSIRO, Australia",JAMSTEC,SOLO float,May,Atlantic Ocean
argo_000864.nc,2022-05-14,-13.95040104310381,118.77357916196065,I,375796,JAMSTEC,2022-05-14,684642,22,"JAMSTEC, Japan",CSIRO,Teledyne Webb Research float,May,Indian Ocean
argo_000865.nc,2022-05-15,-3.623378464965839,114.99104531976951,I,367247,IFREMER,2022-05-15,440687,63,"CSIRO, Australia",AOML,SOLO float,May,Indian Ocean
argo_000866.nc,2022-05-16,-29.909384014503686,43.453898863760934,P,387644,JAMSTEC,2022-05-16,642445,90,"JAMSTEC, Japan",AOML,ARVOR float,May,Indian Ocean
argo_000867.nc,2022-05-17,-28.174671517807376,53.18518525835497,A,870692,CSIRO,2022-05-17,659603,97,"IFREMER, France",AOML,SOLO float,May,Atlantic Ocean
argo_000868.nc,2022-05-18,16.016065365878625,50.538301876364955,I,724624,CSIRO,2022-05-18,398076,75,"JAMSTEC, Japan",AOML,SOLO float,May,Indian Ocean
argo_000869.nc,2022-05-19,21.49750503868613,98.07839279882364,A,528745,CSIRO,2022-05-19,514380,74,"JAMSTEC, Japan",CSIRO,SOLO float,May,Pacific Ocean
argo_000870.nc,2022-05-20,-15.73489444181606,105.4228263885556,A,737787,CSIRO,2022-05-20,769774,25,"AOML, USA",AOML,APEX float,May,Pacific Ocean
argo_000871.nc,2022-05-21,-22.401596245669005,57.080909304853755,P,773812,AOML,2022-05-21,882957,48,"JAMSTEC, Japan",IFREMER,APEX float,May,Pacific Ocean
argo_000872.nc,2022-05-22,1.8599703105360277,80.46821543614632,P,935825,AOML,2022-05-22,232018,43,"JAMSTEC, Japan",IFREMER,Teledyne Webb Research float,May,Atlantic Ocean
argo_000873.nc,2022-05-23,-13.432278878623734,107.256242240896,P,524390,JAMSTEC,2022-05-23,901125,38,"CSIRO, Australia",AOML,Teledyne Webb Research float,May,Indian Ocean
argo_000874.nc,2022-05-24,-38.349886882077584,98.62412358130004,P,557666,IFREMER,2022-05-24,389385,41,"IFREMER, France",IFREMER,Teledyne Webb Research float,May,Atlantic Ocean
argo_000875.nc,2022-05-25,-29.850081171197626,83.37897643934787,P,790796,CSIRO,2022-05-25,195790,45,"CSIRO, Australia",JAMSTEC,SOLO float,May,Indian Ocean
argo_000876.nc,2022-05-26,6.5381948750808405,87.22781523670183,P,409550,JAMSTEC,2022-05-26,696543,88,"CSIRO, Australia",CSIRO,APEX float,May,Pacific Ocean
argo_000877.nc,2022-05-27,2.83005622415984,80.6688437533024,P,425203,AOML,2022-05-27,820117,40,"IFREMER, France",AOML,ARVOR float,May,Indian Ocean
argo_000878.nc,2022-05-28,-38.238760487273574,63.803876105505644,P,771314,AOML,2022-05-28,272275,97,"IFREMER, France",AOML,SOLO float,May,Indian Ocean
argo_000879.nc,2022-05-29,-25.571809474358286,85.20175942872129,I,444866,IFREMER,2022-05-29,817221,17,"JAMSTEC, Japan",CSIRO,SOLO float,May,Indian Ocean
argo_000880.nc,2022-05-30,-24.98013822177536,95.11082416400725,A,875107,IFREMER,2022-05-30,361439,88,"JAMSTEC, Japan",IFREMER,SOLO float,May,Atlantic Ocean
argo_000881.nc,2022-05-31,3.673028333917344,109.86583326886462,P,636644,IFREMER,2022-05-31,111350,57,"AOML, USA",CSIRO,ARVOR float,May,Indian Ocean
argo_000882.nc,2022-06-01,-38.71881504596633,90.90330831833984,P,752416,JAMSTEC,2022-06-01,810872,2,"CSIRO, Australia",CSIRO,Teledyne Webb Research float,June,Indian Ocean
argo_000883.nc,2022-06-02,-33.2329421710027,100.88972296345264,A,102187,AOML,2022-06-02,418953,96,"IFREMER, France",IFREMER,ARVOR float,June,Indian Ocean
argo_000884.nc,2022-06-03,11.99454554925731,52.805730796365836,I,963675,AOML,2022-06-03,201894,62,"JAMSTEC, Japan",CSIRO,Teledyne Webb Research float,June,Atlantic Ocean
argo_000885.nc,2022-06-04,-28.394596966468313,76.92459795358319,A,921530,IFREMER,2022-06-04,459701,88,"IFREMER, France",IFREMER,ARVOR float,June,Atlantic Ocean
argo_000886.nc,2022-06-05,2.4284970103718564,40.74652958616746,A,585687,CSIRO,2022-06-05,536048,9,"JAMSTEC, Japan",IFREMER,APEX float,June,Atlantic Ocean
argo_000887.nc,2022-06-06,-24.51811923196278,59.73430916172984,P,776585,IFREMER,2022-06-06,656016,68,"AOML, USA",CSIRO,SOLO float,June,Indian Ocean
argo_000888.nc,2022-06-07,-33.536309470642564,98.11693720904039,A,758966,JAMSTEC,2022-06-07,379720,81,"AOML, USA",JAMSTEC,SOLO float,June,Pacific Ocean
argo_000889.nc,2022-06-08,-24.193807585035486,119.34479610794908,A,944052,IFREMER,2022-06-08,522217,17,"IFREMER, France",IFREMER,SOLO float,June,Pacific Ocean
argo_000890.nc,2022-06-09,6.947350570617843,47.934247966977274,P,526044,IFREMER,2022-06-09,620841,50,"AOML, USA",CSIRO,Teledyne Webb Research float,June,Pacific Ocean
argo_000891.nc,2022-06-10,15.620270426908576,72.11954526890307,P,226270,JAMSTEC,2022-06-10,183384,94,"IFREMER, France",IFREMER,ARVOR float,June,Indian Ocean
argo_000892.nc,2022-06-11,13.964291196854454,104.00567749593276,P,900819,IFREMER,2022-06-11,100390,40,"JAMSTEC, Japan",JAMSTEC,APEX float,June,Pacific Ocean
argo_000893.nc,2022-06-12,-14.183070574800436,56.32285077031191,P,431607,AOML,2022-06-12,580751,58,"CSIRO, Australia",JAMSTEC,ARVOR float,June,Pacific Ocean
argo_000894.nc,2022-06-13,3.4255338770920005,84.4067959441829,A,867286,CSIRO,2022-06-13,931868,75,"AOML, USA",AOML,SOLO float,June,Pacific Ocean
argo_000895.nc,2022-06-14,-26.67602079797164,98.64570368237398,A,865791,IFREMER,2022-06-14,635857,85,"JAMSTEC, Japan",IFREMER,APEX float,June,Indian Ocean
argo_000896.nc,2022-06-15,-20.94539753303414,89.27883602081432,I,453827,JAMSTEC,2022-06-15,506245,21,"CSIRO, Australia",IFREMER,APEX float,June,Pacific Ocean
argo_000897.nc,2022-06-16,18.26182820387278,55.04197876923329,I,686349,CSIRO,2022-06-16,122490,18,"CSIRO, Australia",CSIRO,SOLO float,June,Pacific Ocean
argo_000898.nc,2022-06-17,-39.15487497180216,68.43076549485914,A,859785,JAMSTEC,2022-06-17,932307,55,"CSIRO, Australia",IFREMER,ARVOR float,June,Indian Ocean
argo_000899.nc,2022-06-18,-34.441945494459574,102.70334275883178,I,181257,CSIRO,2022-06-18,594080,29,"JAMSTEC, Japan",AOML,SOLO float,June,Atlantic Ocean
argo_000900.nc,2022-06-19,-26.487393415508222,84.33812113056133,A,161753,CSIRO,2022-06-19,892299,24,"JAMSTEC, Japan",JAMSTEC,ARVOR float,June,Pacific Ocean
argo_000901.nc,2022-06-20,-38.27540674820172,40.41836908343302,I,971206,IFREMER,2022-06-20,705108,74,"IFREMER, France",JAMSTEC,APEX float,June,Atlantic Ocean
argo_000902.nc,2022-06-21,-28.206696719163176,100.8792608022475,P,504303,AOML,2022-06-21,461659,17,"CSIRO, Australia",AOML,APEX float,June,Pacific Ocean
argo_000903.nc,2022-06-22,-2.102298536970011,42.824908395219126,I,524032,IFREMER,2022-06-22,371265,18,"CSIRO, Australia",IFREMER,SOLO float,June,Indian Ocean
argo_000904.nc,2022-06-23,-12.607404211487633,99.65870261849858,P,123408,JAMSTEC,2022-06-23,101539,42,"CSIRO, Australia",IFREMER,APEX float,June,Atlantic Ocean
argo_000905.nc,2022-06-24,18.023661220003362,56.19844481321899,P,224116,JAMSTEC,2022-06-24,510243,84,"IFREMER, France",AOML,Teledyne Webb Research float,June,Atlantic Ocean
argo_000906.nc,2022-06-25,13.133831512998661,116.64587840955042,P,755496,CSIRO,2022-06-25,489546,45,"CSIRO, Australia",CSIRO,APEX float,June,Atlantic Ocean
argo_000907.nc,2022-06-26,-17.78187213963806,69.43526010416676,P,117413,CSIRO,2022-06-26,960661,82,"JAMSTEC, Japan",JAMSTEC,Teledyne Webb Research float,June,Atlantic Ocean
argo_000908.nc,2022-06-27,-23.13747682696599,66.15452930704633,I,737938,AOML,2022-06-27,412579,17,"CSIRO, Australia",AOML,APEX float,June,Pacific Ocean
argo_000909.nc,2022-06-28,-15.319993469127652,51.911044026595576,A,159500,IFREMER,2022-06-28,615584,73,"AOML, USA",AOML,SOLO float,June,Pacific Ocean
argo_000910.nc,2022-06-29,-1.6308287365374952,64.44833723921718,P,970946,JAMSTEC,2022-06-29,163965,14,"JAMSTEC, Japan",IFREMER,SOLO float,June,Atlantic Ocean
argo_000911.nc,2022-06-30,-22.575863346513042,110.13206094625605,I,156358,CSIRO,2022-06-30,615249,49,"IFREMER, France",JAMSTEC,Teledyne Webb Research float,June,Pacific Ocean
argo_000912.nc,2022-07-01,0.5696790101937097,119.70674701017978,P,166197,AOML,2022-07-01,473192,29,"CSIRO, Australia",IFREMER,SOLO float,July,Atlantic Ocean
argo_000913.nc,2022-07-02,-13.38824260756937,69.46476244054787,I,593992,JAMSTEC,2022-07-02,982876,95,"AOML, USA",AOML,APEX float,July,Atlantic Ocean
argo_000914.nc,2022-07-03,-4.116933244621286,75.8888504763634,I,848149,CSIRO,2022-07-03,432066,4,"IFREMER, France",CSIRO,APEX float,July,Indian Ocean
argo_000915.nc,2022-07-04,-11.651775606204417,97.76567505621897,I,323492,JAMSTEC,2022-07-04,197799,82,"IFREMER, France",JAMSTEC,SOLO float,July,Atlantic Ocean
argo_000916.nc,2022-07-05,-20.85972562977535,110.89566243720596,A,885833,AOML,2022-07-05,193948,20,"JAMSTEC, Japan",AOML,APEX float,July,Pacific Ocean
argo_000917.nc,2022-07-06,21.649464952540185,87.44354673494273,I,526070,AOML,2022-07-06,576055,47,"IFREMER, France",AOML,ARVOR float,July,Atlantic Ocean
argo_000918.nc,2022-07-07,9.634376620384451,71.32205585422635,I,176240,JAMSTEC,2022-07-07,243314,9,"IFREMER, France",CSIRO,ARVOR float,July,Indian Ocean
argo_000919.nc,2022-07-08,-30.892643575180585,73.0097472678899,A,335595,IFREMER,2022-07-08,348099,77,"IFREMER, France",AOML,APEX float,July,Pacific Ocean
argo_000920.nc,2022-07-09,16.450418433364334,95.64945171974455,A,622710,JAMSTEC,2022-07-09,895379,79,"IFREMER, France",AOML,SOLO float,July,Indian Ocean
argo_000921.nc,2022-07-10,-8.316972113781613,40.257461088342296,I,845423,CSIRO,2022-07-10,867610,27,"CSIRO, Australia",JAMSTEC,Teledyne Webb Research float,July,Indian Ocean
argo_000922.nc,2022-07-11,18.145894748115943,89.56714699678726,A,378466,IFREMER,2022-07-11,826826,15,"CSIRO, Australia",JAMSTEC,SOLO float,July,Atlantic Ocean
